URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-ActCode,8.0.1,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActPharmacySupplyType"
http://terminology.hl7.org/CodeSystem/v3-ActReason,2.1.1,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,2.1.0,active,"2.16.840.1.113883.5.1022",GTSAbbreviation,GTSAbbreviation,"*Open Issue:* It appears that the printnames are suboptimal and should be improved for many of the existing codes.","ValueSet/timing-abbreviation"
http://terminology.hl7.org/CodeSystem/v3-TimingEvent,2.1.0,active,"2.16.840.1.113883.5.139",TimingEvent,TimingEvent,"**** MISSING DESCRIPTION ****","ValueSet/event-timing"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,2.1.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1315",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","ValueSet/medicationdispense-category"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1317",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status-reason"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/age-units,ValueSet/units-of-time"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSCodificacionCategoria,0.9.6,active,,CSCodificacionCategoria,Codificación del estado de una prescripción,"Estado de una prescripción","ValueSet/VSCodificacionCategoria"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSCodificacionPatron,0.9.6,active,,CSCodificacionPatron,Patrón de la Prescripción,"Codificación del patrón de administración de una prescripción","ValueSet/VSCodificacionPatron"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSFuncionProfesionalDispensacion,0.9.6,active,,CSFuncionProfesionalDispensacion,Funcion del Personal,"Funcion del Personal. Puede ser Dispensador o Validador","ValueSet/VSFuncionProfesionalDispensacion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSMetodos,0.9.6,active,,CSMetodos,Métodos de Administración,"Métodos de Administración de SNOMED-CT utilizados para el proyecto de receta electrónica","ValueSet/VSMetodos"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSRazonEstadoDispensacion,0.9.6,active,,CSRazonEstadoDispensacion,Razón del cambio de estado (Dispensación),"Códigos que indican la razón por la cual una Dispensación ha cambiado su estado","ValueSet/VSRazonEstadoDispensacion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSStatusReason,0.9.6,active,,CSStatusReason,Razón del cambio de estado (Prescripción),"Códigos que indican la razón por la cual una Prescripción ha cambiado su estado","ValueSet/VSStatusReason"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSTipoPrescripcion,0.9.6,active,,CSTipoPrescripcion,Tipo de Prescripción,"Identifica el tipo de Prescripción","ValueSet/VSTipoPrescripcion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSUnidadAsistencial,0.9.6,active,,CSUnidadAsistencial,Unidad Asistencial,"Unidad para dosificar","ValueSet/VSUnidadAsistencial"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSViasAdmin,0.9.6,active,,CSViasAdmin,Vías de Administración,"Vías de Administración de SNOMED-CT utilizadas para el Sistema Nacional de Receta Electrónica","ValueSet/VSViasAdmin"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
